2024-07-02 09:17:32.686 | WARNING  | common.read_exce_yaml_caes:get_excle_all_caes:43 - 这个文件【D:\wf\rxx\./data/env_test/case_excle/~$case_data.xlsx】无法读取,原因:“[Errno 13] Permission denied: 'D:\\wf\\rxx\\./data/env_test/case_excle/~$case_data.xlsx'”,关闭excle再试试…… 
2024-07-02 16:05:27.565 | INFO     | common.api_request:api_request:149 - 返回响应：{'response': 'Expecting value: line 1 column 1 (char 0)'}
2024-07-02 16:05:27.567 | INFO     | common.assert_api:assert_api:19 - {'response': 'Expecting value: line 1 column 1 (char 0)'}
2024-07-02 16:05:27.569 | INFO     | common.assert_api:assert_api:26 - 提取参数路径：
2024-07-02 16:05:27.570 | INFO     | common.assert_api:assert_api:27 - 参数池：{'token': '', 'username': 'admin', 'password': 'leyaun@2024', 'url': 'http://139.129.193.4:9982/api', 'env': 'test', 'access_token': '$.data.access_token', 'deviceCode': '$.data.records[*].deviceCode'}
2024-07-02 16:05:27.570 | INFO     | common.assert_api:assert_api:28 - 断言内容：[[200,"==","$.code","int"]]
2024-07-02 16:05:27.572 | INFO     | common.assert_api:assert_api:36 - 变量引用后的断言内容：[[200, '==', '$.code', 'int']]
2024-07-02 16:05:27.574 | INFO     | common.assert_api:assert_api:63 - asser_results = 200 == $.code
2024-07-02 16:05:27.574 | ERROR    | common.assert_api:assert_api:70 - 断言异常：invalid syntax (<string>, line 1)（请检查数据类型……）
2024-07-02 16:05:27.574 | INFO     | common.assert_api:assert_api:82 - [200, '==', '$.code', 'int']
2024-07-02 16:05:27.576 | INFO     | common.assert_api:assert_api:100 - {'response': 'Expecting value: line 1 column 1 (char 0)'}
2024-07-02 16:05:27.578 | INFO     | common.assert_api:assert_api:113 - [False]
2024-07-02 16:05:27.590 | INFO     | conftest:start_end:30 - ===============================================================================================华丽的分割线【结束】===============================================================================================
2024-07-02 16:05:27.596 | INFO     | conftest:start_end:28 - ===============================================================================================华丽的分割线【开始】===============================================================================================
2024-07-02 16:05:27.598 | INFO     | common.condition:skip_if:25 - 
2024-07-02 16:05:27.602 | INFO     | common.api_request:api_request:130 - 接口地址：http://139.129.193.4:9982/api/blade-supply/point/detail?deviceCode=$.data.records[*].deviceCode&systemFlag=supply
2024-07-02 16:05:27.603 | INFO     | common.api_request:api_request:131 - 请求头：{'Blade-Auth': 'bearer $.data.access_token'}
2024-07-02 16:05:27.603 | INFO     | common.api_request:api_request:132 - 请求方法：get
2024-07-02 16:05:27.605 | INFO     | common.api_request:api_request:133 - 参数类型：params
2024-07-02 16:05:27.606 | INFO     | common.api_request:api_request:134 - 请求参数：{}
2024-07-02 16:05:27.607 | INFO     | common.api_request:api_request:135 - 上传文件：{}
2024-07-02 16:05:27.657 | ERROR    | common.api_request:api_request:144 - 请求发送失败：Expecting value: line 1 column 1 (char 0)
2024-07-02 16:05:27.659 | INFO     | common.api_request:api_request:149 - 返回响应：{'response': 'Expecting value: line 1 column 1 (char 0)'}
2024-07-02 16:05:27.661 | INFO     | common.assert_api:assert_api:19 - {'response': 'Expecting value: line 1 column 1 (char 0)'}
2024-07-02 16:05:27.663 | INFO     | common.assert_api:assert_api:26 - 提取参数路径：
2024-07-02 16:05:27.663 | INFO     | common.assert_api:assert_api:27 - 参数池：{'token': '', 'username': 'admin', 'password': 'leyaun@2024', 'url': 'http://139.129.193.4:9982/api', 'env': 'test', 'access_token': '$.data.access_token', 'deviceCode': '$.data.records[*].deviceCode'}
2024-07-02 16:05:27.664 | INFO     | common.assert_api:assert_api:28 - 断言内容：[[200,"==","$.code","int"]]
2024-07-02 16:05:27.665 | INFO     | common.assert_api:assert_api:36 - 变量引用后的断言内容：[[200, '==', '$.code', 'int']]
2024-07-02 16:05:27.665 | INFO     | common.assert_api:assert_api:63 - asser_results = 200 == $.code
2024-07-02 16:05:27.666 | ERROR    | common.assert_api:assert_api:70 - 断言异常：invalid syntax (<string>, line 1)（请检查数据类型……）
2024-07-02 16:05:27.667 | INFO     | common.assert_api:assert_api:82 - [200, '==', '$.code', 'int']
2024-07-02 16:05:27.667 | INFO     | common.assert_api:assert_api:100 - {'response': 'Expecting value: line 1 column 1 (char 0)'}
2024-07-02 16:05:27.670 | INFO     | common.assert_api:assert_api:113 - [False]
2024-07-02 16:05:27.678 | INFO     | conftest:start_end:30 - ===============================================================================================华丽的分割线【结束】===============================================================================================
2024-07-02 16:05:27.684 | INFO     | conftest:start_end:28 - ===============================================================================================华丽的分割线【开始】===============================================================================================
2024-07-02 16:05:27.685 | INFO     | common.condition:skip_if:25 - 
2024-07-02 16:05:27.688 | INFO     | common.api_request:api_request:130 - 接口地址：http://139.129.193.4:9982/api/blade-supply/point/detail?deviceCode=$.data.records[*].deviceCode&systemFlag=supply
2024-07-02 16:05:27.689 | INFO     | common.api_request:api_request:131 - 请求头：{'Blade-Auth': 'bearer $.data.access_token'}
2024-07-02 16:05:27.690 | INFO     | common.api_request:api_request:132 - 请求方法：get
2024-07-02 16:05:27.691 | INFO     | common.api_request:api_request:133 - 参数类型：params
2024-07-02 16:05:27.691 | INFO     | common.api_request:api_request:134 - 请求参数：{}
2024-07-02 16:05:27.692 | INFO     | common.api_request:api_request:135 - 上传文件：{}
2024-07-02 16:05:27.782 | ERROR    | common.api_request:api_request:144 - 请求发送失败：Expecting value: line 1 column 1 (char 0)
2024-07-02 16:05:27.782 | INFO     | common.api_request:api_request:149 - 返回响应：{'response': 'Expecting value: line 1 column 1 (char 0)'}
2024-07-02 16:05:27.784 | INFO     | common.assert_api:assert_api:19 - {'response': 'Expecting value: line 1 column 1 (char 0)'}
2024-07-02 16:05:27.788 | INFO     | common.assert_api:assert_api:26 - 提取参数路径：
2024-07-02 16:05:27.790 | INFO     | common.assert_api:assert_api:27 - 参数池：{'token': '', 'username': 'admin', 'password': 'leyaun@2024', 'url': 'http://139.129.193.4:9982/api', 'env': 'test', 'access_token': '$.data.access_token', 'deviceCode': '$.data.records[*].deviceCode'}
2024-07-02 16:05:27.790 | INFO     | common.assert_api:assert_api:28 - 断言内容：[[200,"==","$.code","int"]]
2024-07-02 16:05:27.791 | INFO     | common.assert_api:assert_api:36 - 变量引用后的断言内容：[[200, '==', '$.code', 'int']]
2024-07-02 16:05:27.793 | INFO     | common.assert_api:assert_api:63 - asser_results = 200 == $.code
2024-07-02 16:05:27.794 | ERROR    | common.assert_api:assert_api:70 - 断言异常：invalid syntax (<string>, line 1)（请检查数据类型……）
2024-07-02 16:05:27.795 | INFO     | common.assert_api:assert_api:82 - [200, '==', '$.code', 'int']
2024-07-02 16:05:27.796 | INFO     | common.assert_api:assert_api:100 - {'response': 'Expecting value: line 1 column 1 (char 0)'}
2024-07-02 16:05:27.801 | INFO     | common.assert_api:assert_api:113 - [False]
2024-07-02 16:05:27.815 | INFO     | conftest:start_end:30 - ===============================================================================================华丽的分割线【结束】===============================================================================================
2024-07-02 16:05:27.831 | INFO     | conftest:start_end:28 - ===============================================================================================华丽的分割线【开始】===============================================================================================
2024-07-02 16:05:27.834 | INFO     | common.condition:skip_if:25 - 
2024-07-02 16:05:27.844 | INFO     | common.api_request:api_request:130 - 接口地址：http://139.129.193.4:9982/api/blade-supply/point/detail?deviceCode=$.data.records[*].deviceCode&systemFlag=supply
2024-07-02 16:05:27.844 | INFO     | common.api_request:api_request:131 - 请求头：{'Blade-Auth': 'bearer $.data.access_token'}
2024-07-02 16:05:27.845 | INFO     | common.api_request:api_request:132 - 请求方法：get
2024-07-02 16:05:27.846 | INFO     | common.api_request:api_request:133 - 参数类型：params
2024-07-02 16:05:27.848 | INFO     | common.api_request:api_request:134 - 请求参数：{}
2024-07-02 16:05:27.849 | INFO     | common.api_request:api_request:135 - 上传文件：{}
2024-07-02 16:05:27.941 | ERROR    | common.api_request:api_request:144 - 请求发送失败：Expecting value: line 1 column 1 (char 0)
2024-07-02 16:05:27.942 | INFO     | common.api_request:api_request:149 - 返回响应：{'response': 'Expecting value: line 1 column 1 (char 0)'}
2024-07-02 16:05:27.944 | INFO     | common.assert_api:assert_api:19 - {'response': 'Expecting value: line 1 column 1 (char 0)'}
2024-07-02 16:05:27.947 | INFO     | common.assert_api:assert_api:26 - 提取参数路径：
2024-07-02 16:05:27.949 | INFO     | common.assert_api:assert_api:27 - 参数池：{'token': '', 'username': 'admin', 'password': 'leyaun@2024', 'url': 'http://139.129.193.4:9982/api', 'env': 'test', 'access_token': '$.data.access_token', 'deviceCode': '$.data.records[*].deviceCode'}
2024-07-02 16:05:27.949 | INFO     | common.assert_api:assert_api:28 - 断言内容：[[200,"==","$.code","int"]]
2024-07-02 16:05:27.950 | INFO     | common.assert_api:assert_api:36 - 变量引用后的断言内容：[[200, '==', '$.code', 'int']]
2024-07-02 16:05:27.951 | INFO     | common.assert_api:assert_api:63 - asser_results = 200 == $.code
2024-07-02 16:05:27.951 | ERROR    | common.assert_api:assert_api:70 - 断言异常：invalid syntax (<string>, line 1)（请检查数据类型……）
2024-07-02 16:05:27.952 | INFO     | common.assert_api:assert_api:82 - [200, '==', '$.code', 'int']
2024-07-02 16:05:27.953 | INFO     | common.assert_api:assert_api:100 - {'response': 'Expecting value: line 1 column 1 (char 0)'}
2024-07-02 16:05:27.957 | INFO     | common.assert_api:assert_api:113 - [False]
2024-07-02 16:05:27.967 | INFO     | conftest:start_end:30 - ===============================================================================================华丽的分割线【结束】===============================================================================================
2024-07-02 16:05:27.998 | INFO     | conftest:pytest_terminal_summary:60 - 用例总数: 3
2024-07-02 16:05:27.999 | SUCCESS  | conftest:pytest_terminal_summary:61 - 通过用例: 0
2024-07-02 16:05:28.000 | ERROR    | conftest:pytest_terminal_summary:62 - 异常用例数: 0
2024-07-02 16:05:28.001 | ERROR    | conftest:pytest_terminal_summary:63 - 失败用例数: 3
2024-07-02 16:05:28.002 | WARNING  | conftest:pytest_terminal_summary:64 - 跳过用例数: 0
2024-07-02 16:05:28.003 | INFO     | conftest:pytest_terminal_summary:65 - 用例执行时长: 1.99 s
2024-07-02 16:05:28.004 | INFO     | conftest:pytest_terminal_summary:73 - 用例成功率:0.0
2024-07-02 16:05:28.006 | INFO     | common.exchange_data:post_pytest_summary:182 - {'token': '', 'username': 'admin', 'password': 'leyaun@2024', 'url': 'http://139.129.193.4:9982/api', 'env': 'test', 'access_token': '$.data.access_token', 'deviceCode': '$.data.records[*].deviceCode', '_TOTAL': '3', '_PASSED': '0', '_ERROR': ' 0', '_FAILED': ' 3', '_SKIPPED': ' 0', '_TIMES': '1.99 s', '_SUCCESS_RATE': '0.0', 'PROJECT_NAME': '乐圆-自动化接口测试'}
2024-07-02 16:14:44.998 | WARNING  | conftest:env_url:23 - 执行环境为：【test】 http://139.129.193.4:9982/api
2024-07-02 16:14:45.076 | INFO     | conftest:start_end:28 - ===============================================================================================华丽的分割线【开始】===============================================================================================
2024-07-02 16:14:45.085 | INFO     | common.condition:skip_if:25 - 
2024-07-02 16:14:45.090 | INFO     | common.api_request:api_request:130 - 接口地址：http://139.129.193.4:9982/api/blade-auth/oauth/token
2024-07-02 16:14:45.091 | INFO     | common.api_request:api_request:131 - 请求头：{'Tenant-Id': '000000', 'Authorization': 'Basic c2FiZXI6c2FiZXJfc2VjcmV0', 'Captcha-Key': '${key}'}
2024-07-02 16:14:45.092 | INFO     | common.api_request:api_request:132 - 请求方法：post
2024-07-02 16:14:45.093 | INFO     | common.api_request:api_request:133 - 参数类型：params
2024-07-02 16:14:45.094 | INFO     | common.api_request:api_request:134 - 请求参数：{'tenantId': '000000', 'username': 'admin', 'password': 'ZVleqStFHFSBho8CScHEcNcoRHkJsk4A8h4n7pspvuqH7K92YVa/g+CAGuyBY5lx0z1/oz3Gtk6xgW7G6TY8GZnGlAZcJWdMqRmSfrh6zHAU7jEu6wgEOi6fso3i2BHFhqV7yWD9wJOVoRQi0OIL7oli+vt9pOVVjcM6ElWZhHALrUi+BFRIjK4ZuANhhcMWVcCffLiMnF2X/bz0H6ia90KfDpsYXDFUNEC9ZHBh0CX4mmhOunnL0KbR6/VTbSAZ9z3zVGIT2gWd+B8zFoKFJCSQQbZTkQW/gASYJwXLJ5/XDbcSrwjPIyUPVZNYnHrUa9LAR4qOKJP7XJvi9ownQQ==', 'grant_type': 'password', 'scope': 'all', 'type': 'account', 'systemFlag': 'main'}
2024-07-02 16:14:45.094 | INFO     | common.api_request:api_request:135 - 上传文件：{}
2024-07-02 16:14:45.267 | INFO     | common.api_request:api_request:149 - 返回响应：{'code': 200, 'success': True, 'data': {'access_token': 'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0ZW5hbnRfaWQiOiIwMDAwMDAiLCJ1c2VyX25hbWUiOiJhZG1pbiIsInJlYWxfbmFtZSI6IueuoeeQhuWRmCIsImF2YXRhciI6Ii9PU1NfUFJFL2JsYWRleC91cGxvYWQvMjAyMzEwMTgvYmQ1ZTY4MzhjMzMyZjhlNTUxNmY2MzdkNjgwNWY4OTgucG5nIiwiYXV0aG9yaXRpZXMiOlsiYWRtaW5pc3RyYXRvciJdLCJjbGllbnRfaWQiOiJzYWJlciIsInJvbGVfbmFtZSI6ImFkbWluaXN0cmF0b3IiLCJsaWNlbnNlIjoicG93ZXJlZCBieSBibGFkZXgiLCJyZWdpb25Db2RlIjoiMzcwMiIsInBvc3RfaWQiOiIxMTIzNTk4ODE3NzM4Njc1MjAxIiwidXNlcl9pZCI6IjExMjM1OTg4MjE3Mzg2NzUyMDEiLCJyb2xlX2lkIjoiMTEyMzU5ODgxNjczODY3NTIwMSwxNzUwNzA3OTY3MzcyMTExODczIiwicGhvbmUiOiIxNTUyMjMzNDQ1NSIsInNjb3BlIjpbImFsbCJdLCJuaWNrX25hbWUiOiLnrqHnkIblkZgt55So5oi35ZCNIiwib2F1dGhfaWQiOiIiLCJkZXRhaWwiOnsidHlwZSI6IndlYiIsImV4dCI6IntcIm9wZW5JZFwiOlwib2tUVjM2eFZLejFvRmhOc2Z4MXJheW9uaktJY1wiLFwiYXJlYUNvZGVcIjpcIjM3MDJcIn0ifSwiZXhwIjoxNzIwMjY4MDg0LCJkZXB0X2lkIjoiMTEyMzU5ODgxMzczODY3NTIwMSIsImp0aSI6ImJlYWU5OWM4LTBjMmQtNGNlMS04MTZhLTQ1ZDc4ZTgyMGZhNiIsImFjY291bnQiOiJhZG1pbiJ9.TW3U1kU2mPfYTpi87pjGWEyauPKlsylulbjlMjOKkBE', 'refresh_token': 'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0ZW5hbnRfaWQiOiIwMDAwMDAiLCJ1c2VyX25hbWUiOiJhZG1pbiIsInJlYWxfbmFtZSI6IueuoeeQhuWRmCIsImF2YXRhciI6Ii9PU1NfUFJFL2JsYWRleC91cGxvYWQvMjAyMzEwMTgvYmQ1ZTY4MzhjMzMyZjhlNTUxNmY2MzdkNjgwNWY4OTgucG5nIiwiYXV0aG9yaXRpZXMiOlsiYWRtaW5pc3RyYXRvciJdLCJjbGllbnRfaWQiOiJzYWJlciIsInJvbGVfbmFtZSI6ImFkbWluaXN0cmF0b3IiLCJsaWNlbnNlIjoicG93ZXJlZCBieSBibGFkZXgiLCJyZWdpb25Db2RlIjoiMzcwMiIsInBvc3RfaWQiOiIxMTIzNTk4ODE3NzM4Njc1MjAxIiwidXNlcl9pZCI6IjExMjM1OTg4MjE3Mzg2NzUyMDEiLCJyb2xlX2lkIjoiMTEyMzU5ODgxNjczODY3NTIwMSwxNzUwNzA3OTY3MzcyMTExODczIiwicGhvbmUiOiIxNTUyMjMzNDQ1NSIsInNjb3BlIjpbImFsbCJdLCJuaWNrX25hbWUiOiLnrqHnkIblkZgt55So5oi35ZCNIiwiYXRpIjoiYmVhZTk5YzgtMGMyZC00Y2UxLTgxNmEtNDVkNzhlODIwZmE2Iiwib2F1dGhfaWQiOiIiLCJkZXRhaWwiOnsidHlwZSI6IndlYiIsImV4dCI6IntcIm9wZW5JZFwiOlwib2tUVjM2eFZLejFvRmhOc2Z4MXJheW9uaktJY1wiLFwiYXJlYUNvZGVcIjpcIjM3MDJcIn0ifSwiZXhwIjoxNzIwNTEyODg0LCJkZXB0X2lkIjoiMTEyMzU5ODgxMzczODY3NTIwMSIsImp0aSI6IjQ2ZTQ4YTg5LWYwNDgtNDk1MS05ZjIyLWVlOGM0ZTc3M2IzZSIsImFjY291bnQiOiJhZG1pbiJ9.a_qD4CvqI8L6Aiz_lN7L9TEmOK6LvaidsCV7kWGIm-g', 'token_type': 'bearer', 'expires_in': 359999, 'scope': 'all', 'tenant_id': '000000', 'user_name': 'admin', 'real_name': '管理员', 'avatar': '/OSS_PRE/bladex/upload/20231018/bd5e6838c332f8e5516f637d6805f898.png', 'client_id': 'saber', 'role_name': 'administrator', 'license': 'powered by bladex', 'regionCode': '3702', 'post_id': '1123598817738675201', 'user_id': '1123598821738675201', 'role_id': '1123598816738675201,1750707967372111873', 'phone': '15522334455', 'nick_name': '管理员-用户名', 'oauth_id': '', 'detail': {'type': 'web', 'ext': '{"openId":"okTV36xVKz1oFhNsfx1rayonjKIc","areaCode":"3702"}'}, 'dept_id': '1123598813738675201', 'account': 'admin', 'jti': 'beae99c8-0c2d-4ce1-816a-45d78e820fa6'}, 'msg': '操作成功'}
2024-07-02 16:14:45.272 | INFO     | common.assert_api:assert_api:19 - {'code': 200, 'success': True, 'data': {'access_token': 'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0ZW5hbnRfaWQiOiIwMDAwMDAiLCJ1c2VyX25hbWUiOiJhZG1pbiIsInJlYWxfbmFtZSI6IueuoeeQhuWRmCIsImF2YXRhciI6Ii9PU1NfUFJFL2JsYWRleC91cGxvYWQvMjAyMzEwMTgvYmQ1ZTY4MzhjMzMyZjhlNTUxNmY2MzdkNjgwNWY4OTgucG5nIiwiYXV0aG9yaXRpZXMiOlsiYWRtaW5pc3RyYXRvciJdLCJjbGllbnRfaWQiOiJzYWJlciIsInJvbGVfbmFtZSI6ImFkbWluaXN0cmF0b3IiLCJsaWNlbnNlIjoicG93ZXJlZCBieSBibGFkZXgiLCJyZWdpb25Db2RlIjoiMzcwMiIsInBvc3RfaWQiOiIxMTIzNTk4ODE3NzM4Njc1MjAxIiwidXNlcl9pZCI6IjExMjM1OTg4MjE3Mzg2NzUyMDEiLCJyb2xlX2lkIjoiMTEyMzU5ODgxNjczODY3NTIwMSwxNzUwNzA3OTY3MzcyMTExODczIiwicGhvbmUiOiIxNTUyMjMzNDQ1NSIsInNjb3BlIjpbImFsbCJdLCJuaWNrX25hbWUiOiLnrqHnkIblkZgt55So5oi35ZCNIiwib2F1dGhfaWQiOiIiLCJkZXRhaWwiOnsidHlwZSI6IndlYiIsImV4dCI6IntcIm9wZW5JZFwiOlwib2tUVjM2eFZLejFvRmhOc2Z4MXJheW9uaktJY1wiLFwiYXJlYUNvZGVcIjpcIjM3MDJcIn0ifSwiZXhwIjoxNzIwMjY4MDg0LCJkZXB0X2lkIjoiMTEyMzU5ODgxMzczODY3NTIwMSIsImp0aSI6ImJlYWU5OWM4LTBjMmQtNGNlMS04MTZhLTQ1ZDc4ZTgyMGZhNiIsImFjY291bnQiOiJhZG1pbiJ9.TW3U1kU2mPfYTpi87pjGWEyauPKlsylulbjlMjOKkBE', 'refresh_token': 'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0ZW5hbnRfaWQiOiIwMDAwMDAiLCJ1c2VyX25hbWUiOiJhZG1pbiIsInJlYWxfbmFtZSI6IueuoeeQhuWRmCIsImF2YXRhciI6Ii9PU1NfUFJFL2JsYWRleC91cGxvYWQvMjAyMzEwMTgvYmQ1ZTY4MzhjMzMyZjhlNTUxNmY2MzdkNjgwNWY4OTgucG5nIiwiYXV0aG9yaXRpZXMiOlsiYWRtaW5pc3RyYXRvciJdLCJjbGllbnRfaWQiOiJzYWJlciIsInJvbGVfbmFtZSI6ImFkbWluaXN0cmF0b3IiLCJsaWNlbnNlIjoicG93ZXJlZCBieSBibGFkZXgiLCJyZWdpb25Db2RlIjoiMzcwMiIsInBvc3RfaWQiOiIxMTIzNTk4ODE3NzM4Njc1MjAxIiwidXNlcl9pZCI6IjExMjM1OTg4MjE3Mzg2NzUyMDEiLCJyb2xlX2lkIjoiMTEyMzU5ODgxNjczODY3NTIwMSwxNzUwNzA3OTY3MzcyMTExODczIiwicGhvbmUiOiIxNTUyMjMzNDQ1NSIsInNjb3BlIjpbImFsbCJdLCJuaWNrX25hbWUiOiLnrqHnkIblkZgt55So5oi35ZCNIiwiYXRpIjoiYmVhZTk5YzgtMGMyZC00Y2UxLTgxNmEtNDVkNzhlODIwZmE2Iiwib2F1dGhfaWQiOiIiLCJkZXRhaWwiOnsidHlwZSI6IndlYiIsImV4dCI6IntcIm9wZW5JZFwiOlwib2tUVjM2eFZLejFvRmhOc2Z4MXJheW9uaktJY1wiLFwiYXJlYUNvZGVcIjpcIjM3MDJcIn0ifSwiZXhwIjoxNzIwNTEyODg0LCJkZXB0X2lkIjoiMTEyMzU5ODgxMzczODY3NTIwMSIsImp0aSI6IjQ2ZTQ4YTg5LWYwNDgtNDk1MS05ZjIyLWVlOGM0ZTc3M2IzZSIsImFjY291bnQiOiJhZG1pbiJ9.a_qD4CvqI8L6Aiz_lN7L9TEmOK6LvaidsCV7kWGIm-g', 'token_type': 'bearer', 'expires_in': 359999, 'scope': 'all', 'tenant_id': '000000', 'user_name': 'admin', 'real_name': '管理员', 'avatar': '/OSS_PRE/bladex/upload/20231018/bd5e6838c332f8e5516f637d6805f898.png', 'client_id': 'saber', 'role_name': 'administrator', 'license': 'powered by bladex', 'regionCode': '3702', 'post_id': '1123598817738675201', 'user_id': '1123598821738675201', 'role_id': '1123598816738675201,1750707967372111873', 'phone': '15522334455', 'nick_name': '管理员-用户名', 'oauth_id': '', 'detail': {'type': 'web', 'ext': '{"openId":"okTV36xVKz1oFhNsfx1rayonjKIc","areaCode":"3702"}'}, 'dept_id': '1123598813738675201', 'account': 'admin', 'jti': 'beae99c8-0c2d-4ce1-816a-45d78e820fa6'}, 'msg': '操作成功'}
2024-07-02 16:14:45.281 | INFO     | common.assert_api:assert_api:26 - 提取参数路径：{"access_token": "$.data.access_token"}
2024-07-02 16:14:45.282 | INFO     | common.assert_api:assert_api:27 - 参数池：{'token': '', 'username': 'admin', 'password': 'leyaun@2024', 'url': 'http://139.129.193.4:9982/api', 'env': 'test', 'access_token': 'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0ZW5hbnRfaWQiOiIwMDAwMDAiLCJ1c2VyX25hbWUiOiJhZG1pbiIsInJlYWxfbmFtZSI6IueuoeeQhuWRmCIsImF2YXRhciI6Ii9PU1NfUFJFL2JsYWRleC91cGxvYWQvMjAyMzEwMTgvYmQ1ZTY4MzhjMzMyZjhlNTUxNmY2MzdkNjgwNWY4OTgucG5nIiwiYXV0aG9yaXRpZXMiOlsiYWRtaW5pc3RyYXRvciJdLCJjbGllbnRfaWQiOiJzYWJlciIsInJvbGVfbmFtZSI6ImFkbWluaXN0cmF0b3IiLCJsaWNlbnNlIjoicG93ZXJlZCBieSBibGFkZXgiLCJyZWdpb25Db2RlIjoiMzcwMiIsInBvc3RfaWQiOiIxMTIzNTk4ODE3NzM4Njc1MjAxIiwidXNlcl9pZCI6IjExMjM1OTg4MjE3Mzg2NzUyMDEiLCJyb2xlX2lkIjoiMTEyMzU5ODgxNjczODY3NTIwMSwxNzUwNzA3OTY3MzcyMTExODczIiwicGhvbmUiOiIxNTUyMjMzNDQ1NSIsInNjb3BlIjpbImFsbCJdLCJuaWNrX25hbWUiOiLnrqHnkIblkZgt55So5oi35ZCNIiwib2F1dGhfaWQiOiIiLCJkZXRhaWwiOnsidHlwZSI6IndlYiIsImV4dCI6IntcIm9wZW5JZFwiOlwib2tUVjM2eFZLejFvRmhOc2Z4MXJheW9uaktJY1wiLFwiYXJlYUNvZGVcIjpcIjM3MDJcIn0ifSwiZXhwIjoxNzIwMjY4MDg0LCJkZXB0X2lkIjoiMTEyMzU5ODgxMzczODY3NTIwMSIsImp0aSI6ImJlYWU5OWM4LTBjMmQtNGNlMS04MTZhLTQ1ZDc4ZTgyMGZhNiIsImFjY291bnQiOiJhZG1pbiJ9.TW3U1kU2mPfYTpi87pjGWEyauPKlsylulbjlMjOKkBE'}
2024-07-02 16:14:45.283 | INFO     | common.assert_api:assert_api:28 - 断言内容：[[200,"==","$.code","int"]]
2024-07-02 16:14:45.283 | INFO     | common.assert_api:assert_api:36 - 变量引用后的断言内容：[[200, '==', '$.code', 'int']]
2024-07-02 16:14:45.284 | INFO     | common.assert_api:assert_api:63 - asser_results = 200 == 200
2024-07-02 16:14:45.285 | INFO     | common.assert_api:assert_api:82 - [200, '==', '$.code', 'int']
